Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
31-01-2021,PAN,PANAMA,AMR,,,,
31-01-2021,PNG,PAPUA NEW GUINEA,WPR,,,,
31-01-2021,PRY,PARAGUAY,AMR,,,,
31-01-2021,PER,PERU,AMR,,,,
31-01-2021,PHL,PHILIPPINES,WPR,,,,
31-01-2021,PCN,PITCAIRN ISLANDS,WPR,,,,
31-01-2021,POL,POLAND,EUR,1294,13,6200,69
31-01-2021,PRT,PORTUGAL,EUR,4300,493,14964,1735
31-01-2021,PRI,PUERTO RICO,AMR,,,,
31-01-2021,QAT,QATAR,EMR,34,39,1900,107
31-01-2021,KOR,REPUBLIC OF KOREA,WPR,,,,
31-01-2021,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
31-01-2021,REU,RÉUNION,AFR,,,,
31-01-2021,ROU,ROMANIA,EUR,,,,
31-01-2021,RUS,RUSSIAN FEDERATION,EUR,,,,
31-01-2021,RWA,RWANDA,AFR,,,,
31-01-2021,BLM,SAINT BARTHÉLEMY,AMR,,,,
31-01-2021,SHN,SAINT HELENA,AFR,,,,
31-01-2021,KNA,SAINT KITTS AND NEVIS,AMR,0,,0,
31-01-2021,LCA,SAINT LUCIA,AMR,2,,2,
31-01-2021,MAF,SAINT MARTIN,AMR,,,,
31-01-2021,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
31-01-2021,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
31-01-2021,WSM,SAMOA,WPR,,,,
31-01-2021,SMR,SAN MARINO,EUR,,,,
31-01-2021,STP,SAO TOME AND PRINCIPE,AFR,,,,
31-01-2021,SAU,SAUDI ARABIA,EMR,,41,,104
31-01-2021,SEN,SENEGAL,AFR,,,,
31-01-2021,SRB,SERBIA,EUR,,,,
31-01-2021,SYC,SEYCHELLES,AFR,,,,
31-01-2021,SLE,SIERRA LEONE,AFR,,,,
31-01-2021,SGP,SINGAPORE,WPR,,,,
31-01-2021,SXM,SINT MAARTEN,AMR,1,0,7,0
31-01-2021,SVK,SLOVAKIA,EUR,1077,110,4465,443
31-01-2021,SVN,SLOVENIA,EUR,,,,
31-01-2021,SLB,SOLOMON ISLANDS,WPR,,,,
31-01-2021,SOM,SOMALIA,EMR,,,,
31-01-2021,ZAF,SOUTH AFRICA,AFR,,,,
31-01-2021,SSD,SOUTH SUDAN,AFR,,,,
31-01-2021,ESP,SPAIN,EUR,16099,1585,56426,5492
31-01-2021,LKA,SRI LANKA,SEAR,,,,
31-01-2021,SDN,SUDAN,EMR,346,,3609,
31-01-2021,SUR,SURINAME,AMR,,,,
31-01-2021,SWE,SWEDEN,EUR,541,110,3019,584
31-01-2021,CHE,SWITZERLAND,EUR,455,,2753,
31-01-2021,SYR,SYRIAN ARAB REPUBLIC,EMR,11,,43,
31-01-2021,TJK,TAJIKISTAN,EUR,,,,
31-01-2021,THA,THAILAND,SEAR,,,,
31-01-2021,GBR,THE UNITED KINGDOM,EUR,,,,
31-01-2021,TLS,TIMOR-LESTE,SEAR,3,,24,
31-01-2021,TGO,TOGO,AFR,,,,
31-01-2021,TKL,TOKELAU,WPR,,,,
31-01-2021,TON,TONGA,WPR,,,,
31-01-2021,TTO,TRINIDAD AND TOBAGO,AMR,,,,
31-01-2021,TUN,TUNISIA,EMR,432,,2032,
31-01-2021,TUR,TURKEY,EUR,6033,972,25636,5794
31-01-2021,TKM,TURKMENISTAN,EUR,,,,
31-01-2021,TCA,TURKS AND CAICOS ISLANDS,AMR,13,0,32,0
31-01-2021,TUV,TUVALU,WPR,,,,
31-01-2021,UGA,UGANDA,AFR,,,,
31-01-2021,UKR,UKRAINE,EUR,5702,769,23323,3214
31-01-2021,ARE,UNITED ARAB EMIRATES,EMR,,,,
31-01-2021,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
31-01-2021,USA,UNITED STATES OF AMERICA,AMR,80394,,399344,
31-01-2021,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
31-01-2021,URY,URUGUAY,AMR,,,,
31-01-2021,UZB,UZBEKISTAN,EUR,,,,
31-01-2021,VUT,VANUATU,WPR,,,,
31-01-2021,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
31-01-2021,VNM,VIET NAM,WPR,,,,
31-01-2021,WLF,WALLIS AND FUTUNA,WPR,,,,
31-01-2021,YEM,YEMEN,EMR,,,,
31-01-2021,ZMB,ZAMBIA,AFR,,,,
31-01-2021,ZWE,ZIMBABWE,AFR,,,,
24-01-2021,AFG,AFGHANISTAN,EMR,,,,
24-01-2021,ALB,ALBANIA,EUR,,,,
24-01-2021,DZA,ALGERIA,AFR,,,,
24-01-2021,ASM,AMERICAN SAMOA,WPR,,,,
24-01-2021,AND,ANDORRA,EUR,,,,
24-01-2021,AGO,ANGOLA,AFR,,,,
24-01-2021,AIA,ANGUILLA,AMR,1,0,3,0
24-01-2021,ATG,ANTIGUA AND BARBUDA,AMR,,,,
24-01-2021,ARG,ARGENTINA,AMR,2350,500,9628,1892
24-01-2021,ARM,ARMENIA,EUR,,,,
24-01-2021,ABW,ARUBA,AMR,15,3,67,18
24-01-2021,AUS,AUSTRALIA,WPR,,,,
24-01-2021,AUT,AUSTRIA,EUR,559,138,2560,487
24-01-2021,AZE,AZERBAIJAN,EUR,,,,
24-01-2021,BHS,BAHAMAS,AMR,5,0,47,0
24-01-2021,BHR,BAHRAIN,EMR,423,,1577,
24-01-2021,BGD,BANGLADESH,SEAR,1421,,6537,
24-01-2021,BRB,BARBADOS,AMR,,,,
24-01-2021,BLR,BELARUS,EUR,,,,
24-01-2021,BEL,BELGIUM,EUR,991,,3416,
24-01-2021,BLZ,BELIZE,AMR,,,,
24-01-2021,BEN,BENIN,AFR,,,,
24-01-2021,BMU,BERMUDA,AMR,1,0,14,1
24-01-2021,BTN,BHUTAN,SEAR,29,,240,
24-01-2021,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
24-01-2021,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
24-01-2021,BIH,BOSNIA AND HERZEGOVINA,EUR,,,,
24-01-2021,BWA,BOTSWANA,AFR,,,,
24-01-2021,BRA,BRAZIL,AMR,6649,2450,48572,17279
24-01-2021,VGB,BRITISH VIRGIN ISLANDS,AMR,0,,0,
24-01-2021,BRN,BRUNEI DARUSSALAM,WPR,,,,
24-01-2021,BGR,BULGARIA,EUR,1191,,7333,
24-01-2021,BFA,BURKINA FASO,AFR,,,,
24-01-2021,BDI,BURUNDI,AFR,,,,
24-01-2021,CPV,CABO VERDE,AFR,,,,
24-01-2021,KHM,CAMBODIA,WPR,,,,
24-01-2021,CMR,CAMEROON,AFR,,,,
24-01-2021,CAN,CANADA,AMR,1937,,10767,
24-01-2021,CYM,CAYMAN ISLANDS,AMR,4,,42,1
24-01-2021,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
24-01-2021,TCD,CHAD,AFR,,,,
24-01-2021,CHL,CHILE,AMR,2218,759,7848,2826
24-01-2021,CHN,CHINA,WPR,781,,2145,
24-01-2021,COL,COLOMBIA,AMR,,,,
24-01-2021,COM,COMOROS,AFR,,,,
24-01-2021,COG,CONGO,AFR,,,,
24-01-2021,COK,COOK ISLANDS,WPR,,,,
24-01-2021,CRI,COSTA RICA,AMR,91,30,628,174
24-01-2021,CIV,CÔTE D’IVOIRE,AFR,,,,
24-01-2021,HRV,CROATIA,EUR,,,,
24-01-2021,CUB,CUBA,AMR,,,,
24-01-2021,CUW,CURAÇAO,AMR,1,0,14,0
24-01-2021,CYP,CYPRUS,EUR,93,15,482,77
24-01-2021,CZE,CZECHIA,EUR,4460,855,21382,3809
24-01-2021,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
24-01-2021,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
24-01-2021,DNK,DENMARK,EUR,5,,24,1
24-01-2021,DJI,DJIBOUTI,EMR,,,,
24-01-2021,DMA,DOMINICA,AMR,,,,
24-01-2021,DOM,DOMINICAN REPUBLIC,AMR,,0,,0
24-01-2021,ECU,ECUADOR,AMR,941,,3143,
24-01-2021,EGY,EGYPT,EMR,1708,664,7444,2781
24-01-2021,SLV,EL SALVADOR,AMR,,,,
24-01-2021,GNQ,EQUATORIAL GUINEA,AFR,,,,
24-01-2021,ERI,ERITREA,AFR,,,,
24-01-2021,EST,ESTONIA,EUR,295,32,1153,125
24-01-2021,SWZ,ESWATINI,AFR,,,,
24-01-2021,ETH,ETHIOPIA,AFR,,,,
24-01-2021,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
24-01-2021,FRO,FAROE ISLANDS,EUR,,,,
24-01-2021,FJI,FIJI,WPR,,,,
24-01-2021,FIN,FINLAND,EUR,54,14,265,64
24-01-2021,FRA,FRANCE,EUR,10629,1664,35485,5467
24-01-2021,GUF,FRENCH GUIANA,AMR,,,,
24-01-2021,PYF,FRENCH POLYNESIA,WPR,,,,
24-01-2021,GAB,GABON,AFR,,,,
24-01-2021,GMB,GAMBIA,AFR,,,,
24-01-2021,GEO,GEORGIA,EUR,,,,
24-01-2021,DEU,GERMANY,EUR,8780,621,40011,3197
24-01-2021,GHA,GHANA,AFR,,,,
24-01-2021,GIB,GIBRALTAR,EUR,,,,
24-01-2021,GRC,GREECE,EUR,724,89,3511,427
24-01-2021,GRL,GREENLAND,EUR,,,,
24-01-2021,GRD,GRENADA,AMR,,,,
24-01-2021,GLP,GUADELOUPE,AMR,,,,
24-01-2021,GUM,GUAM,WPR,,,,
24-01-2021,GTM,GUATEMALA,AMR,20,27,83,85
24-01-2021,GGY,GUERNSEY,EUR,,,,
24-01-2021,GIN,GUINEA,AFR,,,,
24-01-2021,GNB,GUINEA-BISSAU,AFR,,,,
24-01-2021,GUY,GUYANA,AMR,,,,
24-01-2021,HTI,HAITI,AMR,,,,
24-01-2021,VAT,HOLY SEE,EUR,,,,
24-01-2021,HND,HONDURAS,AMR,49,1,177,1
24-01-2021,HUN,HUNGARY,EUR,,,,
24-01-2021,ISL,ICELAND,EUR,4,,5,
24-01-2021,IND,INDIA,SEAR,,,,
24-01-2021,IDN,INDONESIA,WPR,31111,,109815,
24-01-2021,XXL,International commercial vessel,OTHER,,,,
24-01-2021,XXF,International conveyance (American Samoa),OTHER,,,,
24-01-2021,XXJ,International conveyance (Diamond Princess),OTHER,,,,
24-01-2021,XXI,International conveyance (Kiribati),OTHER,,,,
24-01-2021,XXG,International conveyance (Solomon Islands),OTHER,,,,
24-01-2021,XXH,International conveyance (Vanuatu),OTHER,,,,
24-01-2021,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
24-01-2021,IRQ,IRAQ,EMR,1017,,4619,
24-01-2021,IRL,IRELAND,EUR,902,106,4265,424
24-01-2021,IMN,ISLE OF MAN,EUR,,,,
24-01-2021,ISR,ISRAEL,EUR,,,,
24-01-2021,ITA,ITALY,EUR,7405,1106,34773,4805
24-01-2021,JAM,JAMAICA,AMR,26,1,85,1
24-01-2021,JPN,JAPAN,WPR,,,248207,
24-01-2021,JEY,JERSEY,EUR,0,,0,
24-01-2021,JOR,JORDAN,EMR,354,,1356,0
24-01-2021,KAZ,KAZAKHSTAN,EUR,,,,
24-01-2021,KEN,KENYA,AFR,,,,
24-01-2021,KIR,KIRIBATI,WPR,,,,
24-01-2021,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
24-01-2021,KWT,KUWAIT,EMR,,,,
24-01-2021,KGZ,KYRGYZSTAN,EUR,,,,
24-01-2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
24-01-2021,LVA,LATVIA,EUR,748,161,3337,542
24-01-2021,LBN,LEBANON,EMR,,,,
24-01-2021,LSO,LESOTHO,AFR,,,,
24-01-2021,LBR,LIBERIA,AFR,,,,
24-01-2021,LBY,LIBYA,EMR,,,,
24-01-2021,LIE,LIECHTENSTEIN,EUR,,,,
24-01-2021,LTU,LITHUANIA,EUR,713,22,3195,158
24-01-2021,LUX,LUXEMBOURG,EUR,48,7,181,30
24-01-2021,MDG,MADAGASCAR,AFR,,,,
24-01-2021,MWI,MALAWI,AFR,,,,
24-01-2021,MYS,MALAYSIA,WPR,17336,,72966,
24-01-2021,MDV,MALDIVES,SEAR,65,,161,
24-01-2021,MLI,MALI,AFR,,,,
24-01-2021,MLT,MALTA,EUR,21,4,137,19
24-01-2021,MHL,MARSHALL ISLANDS,WPR,,,,
24-01-2021,MTQ,MARTINIQUE,AMR,,,,
24-01-2021,MRT,MAURITANIA,AFR,,,,
24-01-2021,MUS,MAURITIUS,AFR,,,,
24-01-2021,MYT,MAYOTTE,AFR,,,,
24-01-2021,MEX,MEXICO,AMR,16022,256,57466,925
24-01-2021,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
24-01-2021,MCO,MONACO,EUR,,,,
24-01-2021,MNG,MONGOLIA,WPR,,,,
24-01-2021,MNE,MONTENEGRO,EUR,167,5,653,18
24-01-2021,MSR,MONTSERRAT,AMR,,,,
24-01-2021,MAR,MOROCCO,EMR,,,,
24-01-2021,MOZ,MOZAMBIQUE,AFR,,,,
24-01-2021,MMR,MYANMAR,SEAR,,,8718,
24-01-2021,NAM,NAMIBIA,AFR,,,,
24-01-2021,NRU,NAURU,WPR,,,,
24-01-2021,NPL,NEPAL,SEAR,,,,
24-01-2021,NLD,NETHERLANDS,EUR,1426,242,6617,1135
24-01-2021,NCL,NEW CALEDONIA,WPR,,,,
24-01-2021,NZL,NEW ZEALAND,WPR,2,0,5,0
24-01-2021,NIC,NICARAGUA,AMR,,,,
24-01-2021,NER,NIGER,AFR,,,,
24-01-2021,NGA,NIGERIA,AFR,,,,
24-01-2021,NIU,NIUE,WPR,,,,
24-01-2021,MKD,NORTH MACEDONIA,EUR,121,11,596,61
24-01-2021,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
24-01-2021,NOR,NORWAY,EUR,1,16,96,54
24-01-2021,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
24-01-2021,OMN,OMAN,EMR,2,18,204,69
24-01-2021,PAK,PAKISTAN,EMR,1187,,4377,
24-01-2021,PLW,PALAU,WPR,,,,
24-01-2021,PAN,PANAMA,AMR,,,,
24-01-2021,PNG,PAPUA NEW GUINEA,WPR,,,,
24-01-2021,PRY,PARAGUAY,AMR,,,,
24-01-2021,PER,PERU,AMR,,,,
24-01-2021,PHL,PHILIPPINES,WPR,,,1957,
24-01-2021,PCN,PITCAIRN ISLANDS,WPR,,,,
24-01-2021,POL,POLAND,EUR,1439,16,6804,72
24-01-2021,PRT,PORTUGAL,EUR,4026,450,13063,1480
24-01-2021,PRI,PUERTO RICO,AMR,,,,
24-01-2021,QAT,QATAR,EMR,993,37,2001,94
24-01-2021,KOR,REPUBLIC OF KOREA,WPR,,,,
24-01-2021,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
24-01-2021,REU,RÉUNION,AFR,,,,
24-01-2021,ROU,ROMANIA,EUR,,,,
24-01-2021,RUS,RUSSIAN FEDERATION,EUR,,,,
24-01-2021,RWA,RWANDA,AFR,,,,
24-01-2021,BLM,SAINT BARTHÉLEMY,AMR,,,,
24-01-2021,SHN,SAINT HELENA,AFR,,,,
24-01-2021,KNA,SAINT KITTS AND NEVIS,AMR,0,,0,
24-01-2021,LCA,SAINT LUCIA,AMR,0,,0,
24-01-2021,MAF,SAINT MARTIN,AMR,,,,
24-01-2021,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
24-01-2021,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
24-01-2021,WSM,SAMOA,WPR,,,,
24-01-2021,SMR,SAN MARINO,EUR,,,,
24-01-2021,STP,SAO TOME AND PRINCIPE,AFR,,,,
24-01-2021,SAU,SAUDI ARABIA,EMR,,23,,77
24-01-2021,SEN,SENEGAL,AFR,,,,
24-01-2021,SRB,SERBIA,EUR,,,,
24-01-2021,SYC,SEYCHELLES,AFR,,,,
24-01-2021,SLE,SIERRA LEONE,AFR,,,,
24-01-2021,SGP,SINGAPORE,WPR,,,,
24-01-2021,SXM,SINT MAARTEN,AMR,2,0,7,0
24-01-2021,SVK,SLOVAKIA,EUR,1165,93,4453,417
24-01-2021,SVN,SLOVENIA,EUR,,,,
24-01-2021,SLB,SOLOMON ISLANDS,WPR,,,,
24-01-2021,SOM,SOMALIA,EMR,,,,
24-01-2021,ZAF,SOUTH AFRICA,AFR,,,,
24-01-2021,SSD,SOUTH SUDAN,AFR,,,,
24-01-2021,ESP,SPAIN,EUR,17596,1705,46373,4496
24-01-2021,LKA,SRI LANKA,SEAR,,,,
24-01-2021,SDN,SUDAN,EMR,1576,,4364,
24-01-2021,SUR,SURINAME,AMR,,,,
24-01-2021,SWE,SWEDEN,EUR,637,127,3696,713
24-01-2021,CHE,SWITZERLAND,EUR,576,,3422,
24-01-2021,SYR,SYRIAN ARAB REPUBLIC,EMR,9,,50,
24-01-2021,TJK,TAJIKISTAN,EUR,,,,
24-01-2021,THA,THAILAND,SEAR,,,,
24-01-2021,GBR,THE UNITED KINGDOM,EUR,,,,
24-01-2021,TLS,TIMOR-LESTE,SEAR,15,,26,
24-01-2021,TGO,TOGO,AFR,,,,
24-01-2021,TKL,TOKELAU,WPR,,,,
24-01-2021,TON,TONGA,WPR,,,,
24-01-2021,TTO,TRINIDAD AND TOBAGO,AMR,,,,
24-01-2021,TUN,TUNISIA,EMR,591,,2015,
24-01-2021,TUR,TURKEY,EUR,6340,1233,32757,7003
24-01-2021,TKM,TURKMENISTAN,EUR,,,,
24-01-2021,TCA,TURKS AND CAICOS ISLANDS,AMR,5,0,20,0
24-01-2021,TUV,TUVALU,WPR,,,,
24-01-2021,UGA,UGANDA,AFR,,,,
24-01-2021,UKR,UKRAINE,EUR,5504,768,22834,3283
24-01-2021,ARE,UNITED ARAB EMIRATES,EMR,,,,
24-01-2021,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
24-01-2021,USA,UNITED STATES OF AMERICA,AMR,94286,,430806,
24-01-2021,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
24-01-2021,URY,URUGUAY,AMR,,,,
24-01-2021,UZB,UZBEKISTAN,EUR,,,,
24-01-2021,VUT,VANUATU,WPR,,,,
24-01-2021,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
24-01-2021,VNM,VIET NAM,WPR,,,,
24-01-2021,WLF,WALLIS AND FUTUNA,WPR,,,,
24-01-2021,YEM,YEMEN,EMR,,,,
24-01-2021,ZMB,ZAMBIA,AFR,,,,
24-01-2021,ZWE,ZIMBABWE,AFR,,,,
17-01-2021,AFG,AFGHANISTAN,EMR,,,,
17-01-2021,ALB,ALBANIA,EUR,,,,
17-01-2021,DZA,ALGERIA,AFR,,,,
17-01-2021,ASM,AMERICAN SAMOA,WPR,,,,
17-01-2021,AND,ANDORRA,EUR,,,,
17-01-2021,AGO,ANGOLA,AFR,,,,
17-01-2021,AIA,ANGUILLA,AMR,,,4,
17-01-2021,ATG,ANTIGUA AND BARBUDA,AMR,,,,
17-01-2021,ARG,ARGENTINA,AMR,2407,492,8812,1676
17-01-2021,ARM,ARMENIA,EUR,,,,
17-01-2021,ABW,ARUBA,AMR,18,5,57,15
17-01-2021,AUS,AUSTRALIA,WPR,,,,
17-01-2021,AUT,AUSTRIA,EUR,606,112,2671,470
17-01-2021,AZE,AZERBAIJAN,EUR,,,,
17-01-2021,BHS,BAHAMAS,AMR,9,0,59,0
17-01-2021,BHR,BAHRAIN,EMR,401,,1482,
17-01-2021,BGD,BANGLADESH,SEAR,1599,,7133,
17-01-2021,BRB,BARBADOS,AMR,,,,
17-01-2021,BLR,BELARUS,EUR,,,,
17-01-2021,BEL,BELGIUM,EUR,840,,3588,
17-01-2021,BLZ,BELIZE,AMR,,,,
17-01-2021,BEN,BENIN,AFR,,,,
17-01-2021,BMU,BERMUDA,AMR,3,0,15,1
17-01-2021,BTN,BHUTAN,SEAR,97,,211,
17-01-2021,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,,,,
17-01-2021,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
17-01-2021,BIH,BOSNIA AND HERZEGOVINA,EUR,,,,
17-01-2021,BWA,BOTSWANA,AFR,,,,
17-01-2021,BRA,BRAZIL,AMR,10531,3775,55690,19473
17-01-2021,VGB,BRITISH VIRGIN ISLANDS,AMR,0,,0,
17-01-2021,BRN,BRUNEI DARUSSALAM,WPR,,,,
17-01-2021,BGR,BULGARIA,EUR,1484,,8829,
17-01-2021,BFA,BURKINA FASO,AFR,,,,
17-01-2021,BDI,BURUNDI,AFR,,,,
17-01-2021,CPV,CABO VERDE,AFR,,,,
17-01-2021,KHM,CAMBODIA,WPR,,,,
17-01-2021,CMR,CAMEROON,AFR,,,,
17-01-2021,CAN,CANADA,AMR,2911,,11010,
17-01-2021,CYM,CAYMAN ISLANDS,AMR,12,1,51,1
17-01-2021,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
17-01-2021,TCD,CHAD,AFR,,,,
17-01-2021,CHL,CHILE,AMR,2223,790,6880,2495
17-01-2021,CHN,CHINA,WPR,803,,1489,
17-01-2021,COL,COLOMBIA,AMR,,,,
17-01-2021,COM,COMOROS,AFR,,,,
17-01-2021,COG,CONGO,AFR,,,,
17-01-2021,COK,COOK ISLANDS,WPR,,,,
17-01-2021,CRI,COSTA RICA,AMR,131,31,875,222
17-01-2021,CIV,CÔTE D’IVOIRE,AFR,,,,
17-01-2021,HRV,CROATIA,EUR,,,,
17-01-2021,CUB,CUBA,AMR,,,,
17-01-2021,CUW,CURAÇAO,AMR,2,0,16,0
17-01-2021,CYP,CYPRUS,EUR,121,27,496,83
17-01-2021,CZE,CZECHIA,EUR,5040,970,20856,3679
17-01-2021,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
17-01-2021,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
17-01-2021,DNK,DENMARK,EUR,10,,25,1
17-01-2021,DJI,DJIBOUTI,EMR,,,,
17-01-2021,DMA,DOMINICA,AMR,,,,
17-01-2021,DOM,DOMINICAN REPUBLIC,AMR,,0,,0
17-01-2021,ECU,ECUADOR,AMR,895,,2622,
17-01-2021,EGY,EGYPT,EMR,2421,727,7986,2679
17-01-2021,SLV,EL SALVADOR,AMR,,,,
17-01-2021,GNQ,EQUATORIAL GUINEA,AFR,,,,
17-01-2021,ERI,ERITREA,AFR,,,,
17-01-2021,EST,ESTONIA,EUR,298,29,1132,122
17-01-2021,SWZ,ESWATINI,AFR,,,,
17-01-2021,ETH,ETHIOPIA,AFR,,,,
17-01-2021,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
17-01-2021,FRO,FAROE ISLANDS,EUR,,,,
17-01-2021,FJI,FIJI,WPR,,,,
17-01-2021,FIN,FINLAND,EUR,72,19,284,65
17-01-2021,FRA,FRANCE,EUR,9228,1366,32110,4876
17-01-2021,GUF,FRENCH GUIANA,AMR,,,,
17-01-2021,PYF,FRENCH POLYNESIA,WPR,,,,
17-01-2021,GAB,GABON,AFR,,,,
17-01-2021,GMB,GAMBIA,AFR,,,,
17-01-2021,GEO,GEORGIA,EUR,,,,
17-01-2021,DEU,GERMANY,EUR,9338,771,42382,3420
17-01-2021,GHA,GHANA,AFR,,,,
17-01-2021,GIB,GIBRALTAR,EUR,,,,
17-01-2021,GRC,GREECE,EUR,931,105,3806,510
17-01-2021,GRL,GREENLAND,EUR,,,,
17-01-2021,GRD,GRENADA,AMR,,,,
17-01-2021,GLP,GUADELOUPE,AMR,,,,
17-01-2021,GUM,GUAM,WPR,,,,
17-01-2021,GTM,GUATEMALA,AMR,9,10,76,66
17-01-2021,GGY,GUERNSEY,EUR,,,,
17-01-2021,GIN,GUINEA,AFR,,,,
17-01-2021,GNB,GUINEA-BISSAU,AFR,,,,
17-01-2021,GUY,GUYANA,AMR,,,,
17-01-2021,HTI,HAITI,AMR,,,,
17-01-2021,VAT,HOLY SEE,EUR,,,,
17-01-2021,HND,HONDURAS,AMR,49,0,128,0
17-01-2021,HUN,HUNGARY,EUR,,,,
17-01-2021,ISL,ICELAND,EUR,1,,1,
17-01-2021,IND,INDIA,SEAR,,,,
17-01-2021,IDN,INDONESIA,WPR,31111,,98402,
17-01-2021,XXL,International commercial vessel,OTHER,,,,
17-01-2021,XXF,International conveyance (American Samoa),OTHER,,,,
17-01-2021,XXJ,International conveyance (Diamond Princess),OTHER,,,,
17-01-2021,XXI,International conveyance (Kiribati),OTHER,,,,
17-01-2021,XXG,International conveyance (Solomon Islands),OTHER,,,,
17-01-2021,XXH,International conveyance (Vanuatu),OTHER,,,,
17-01-2021,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
17-01-2021,IRQ,IRAQ,EMR,1199,,4929,
17-01-2021,IRL,IRELAND,EUR,1252,145,3770,337
17-01-2021,IMN,ISLE OF MAN,EUR,,,,
17-01-2021,ISR,ISRAEL,EUR,,,997,102
17-01-2021,ITA,ITALY,EUR,8615,1204,35778,4877
17-01-2021,JAM,JAMAICA,AMR,29,,72,
17-01-2021,JPN,JAPAN,WPR,,,448193,
17-01-2021,JEY,JERSEY,EUR,0,,0,
17-01-2021,JOR,JORDAN,EMR,456,,1004,0
17-01-2021,KAZ,KAZAKHSTAN,EUR,,,,
17-01-2021,KEN,KENYA,AFR,,,,
17-01-2021,KIR,KIRIBATI,WPR,,,,
17-01-2021,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
17-01-2021,KWT,KUWAIT,EMR,,,,
17-01-2021,KGZ,KYRGYZSTAN,EUR,,,,
17-01-2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
17-01-2021,LVA,LATVIA,EUR,809,151,3390,473
17-01-2021,LBN,LEBANON,EMR,,,,
17-01-2021,LSO,LESOTHO,AFR,,,,
17-01-2021,LBR,LIBERIA,AFR,,,,
17-01-2021,LBY,LIBYA,EMR,,,,
17-01-2021,LIE,LIECHTENSTEIN,EUR,,,,
17-01-2021,LTU,LITHUANIA,EUR,574,34,3666,194
17-01-2021,LUX,LUXEMBOURG,EUR,50,7,213,29
17-01-2021,MDG,MADAGASCAR,AFR,,,,
17-01-2021,MWI,MALAWI,AFR,,,,
17-01-2021,MYS,MALAYSIA,WPR,19538,,67561,
17-01-2021,MDV,MALDIVES,SEAR,48,,96,
17-01-2021,MLI,MALI,AFR,,,,
17-01-2021,MLT,MALTA,EUR,48,6,142,20
17-01-2021,MHL,MARSHALL ISLANDS,WPR,,,,
17-01-2021,MTQ,MARTINIQUE,AMR,,,,
17-01-2021,MRT,MAURITANIA,AFR,,,,
17-01-2021,MUS,MAURITIUS,AFR,,,,
17-01-2021,MYT,MAYOTTE,AFR,,,,
17-01-2021,MEX,MEXICO,AMR,15372,256,51874,812
17-01-2021,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
17-01-2021,MCO,MONACO,EUR,,,,
17-01-2021,MNG,MONGOLIA,WPR,,,,
17-01-2021,MNE,MONTENEGRO,EUR,175,4,703,15
17-01-2021,MSR,MONTSERRAT,AMR,,,,
17-01-2021,MAR,MOROCCO,EMR,,,,
17-01-2021,MOZ,MOZAMBIQUE,AFR,,,,
17-01-2021,MMR,MYANMAR,SEAR,,,14470,
17-01-2021,NAM,NAMIBIA,AFR,,,,
17-01-2021,NRU,NAURU,WPR,,,,
